API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Tue Sep  1 12:01:06 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Sun (10)                        {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2031-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2036-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260831.p261127
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-AUG-31. PREDICTS-> 2026-NOV-26
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2462934.500000000, A.D. 2031-Mar-09 00:00:00.0000,  1.451294092362005E+08, -2.883445654661909E+07, -1.250020042732250E+07,  6.786811556527453E+00,  2.680409136625878E+01,  1.161907381030074E+01,
2462935.500000000, A.D. 2031-Mar-10 00:00:00.0000,  1.456939307778527E+08, -2.651436240725591E+07, -1.149447171291067E+07,  6.280578668164913E+00,  2.690052360102523E+01,  1.166113085236122E+01,
2462936.500000000, A.D. 2031-Mar-11 00:00:00.0000,  1.462146522415460E+08, -2.418626469334994E+07, -1.048525252368235E+07,  5.772921896450595E+00,  2.698936361591000E+01,  1.169987119522721E+01,
2462937.500000000, A.D. 2031-Mar-12 00:00:00.0000,  1.466914506307528E+08, -2.185081875272299E+07, -9.472829797984565E+06,  5.263839483026775E+00,  2.707061973035247E+01,  1.173528366938414E+01,
2462938.500000000, A.D. 2031-Mar-13 00:00:00.0000,  1.471242023669592E+08, -1.950868086481369E+07, -8.457492098447252E+06,  4.753321967875369E+00,  2.714426121059648E+01,  1.176734171166353E+01,
2462939.500000000, A.D. 2031-Mar-14 00:00:00.0000,  1.475127832325785E+08, -1.716051176426011E+07, -7.439530947587423E+06,  4.241366467891335E+00,  2.721021564077866E+01,  1.179600356877735E+01,
2462940.500000000, A.D. 2031-Mar-15 00:00:00.0000,  1.478570695642394E+08, -1.480698017768930E+07, -6.419242062772121E+06,  3.727990965910053E+00,  2.726837119571750E+01,  1.182121437251157E+01,
2462941.500000000, A.D. 2031-Mar-16 00:00:00.0000,  1.481569406114239E+08, -1.244876597693582E+07, -5.396926346286733E+06,  3.213246770505061E+00,  2.731858306597462E+01,  1.184290964494849E+01,
2462942.500000000, A.D. 2031-Mar-17 00:00:00.0000,  1.484122818579839E+08, -1.008656263815826E+07, -4.372890529169725E+06,  2.697228271193626E+00,  2.736068293016983E+01,  1.186101973655562E+01,
2462943.500000000, A.D. 2031-Mar-18 00:00:00.0000,  1.486229890597069E+08, -7.721078780006366E+06, -3.347447403308515E+06,  2.180079725194104E+00,  2.739449072317428E+01,  1.187547488637533E+01,
2462944.500000000, A.D. 2031-Mar-19 00:00:00.0000,  1.487889727269478E+08, -5.353038596712170E+06, -2.320915594740001E+06,  1.661998652662173E+00,  2.741982841753736E+01,  1.188621076025376E+01,
2462945.500000000, A.D. 2031-Mar-20 00:00:00.0000,  1.489101627175047E+08, -2.983181025560411E+06, -1.293618845432190E+06,  1.143234761579964E+00,  2.743653541362452E+01,  1.189317422354682E+01,
2462946.500000000, A.D. 2031-Mar-21 00:00:00.0000,  1.489865124919344E+08, -6.122575598535131E+05, -2.658848074428735E+05,  6.240830015898458E-01,  2.744448416040293E+01,  1.189632870821088E+01,
2462947.500000000, A.D. 2031-Mar-22 00:00:00.0000,  1.490180024882700E+08,  1.758971204805646E+06,  7.619565715620468E+05,  1.048701717095300E-01,  2.744359332177684E+01,  1.189565810567476E+01,
2462948.500000000, A.D. 2031-Mar-23 00:00:00.0000,  1.490046421047541E+08,  4.129739937934389E+06,  1.789574894264659E+06, -4.140634656624737E-01,  2.743383525733375E+01,  1.189116807760881E+01,
2462949.500000000, A.D. 2031-Mar-24 00:00:00.0000,  1.489464700038486E+08,  6.499283256948119E+06,  2.816641139345151E+06, -9.323839180253876E-01,  2.741523565955456E+01,  1.188288426757080E+01,
2462950.500000000, A.D. 2031-Mar-25 00:00:00.0000,  1.488435528171811E+08,  8.866840040059332E+06,  3.842829212537189E+06, -1.449780030218843E+00,  2.738786563198933E+01,  1.187084789818597E+01,
2462951.500000000, A.D. 2031-Mar-26 00:00:00.0000,  1.486959826843816E+08,  1.123165682080388E+07,  4.867817050315596E+06, -1.965973541822800E+00,  2.735182895831639E+01,  1.185511007962795E+01,
2462952.500000000, A.D. 2031-Mar-27 00:00:00.0000,  1.485038742444191E+08,  1.359299001398361E+07,  5.891287232492639E+06, -2.480721783449242E+00,  2.730724842268887E+01,  1.183572637030736E+01,
2462953.500000000, A.D. 2031-Mar-28 00:00:00.0000,  1.482673616640698E+08,  1.595010704152451E+07,  6.912927178534138E+06, -2.993814511740177E+00,  2.725425445250293E+01,  1.181275271051682E+01,
2462954.500000000, A.D. 2031-Mar-29 00:00:00.0000,  1.479865960977773E+08,  1.830228664484030E+07,  7.932429069602461E+06, -3.505067561088537E+00,  2.719297778570916E+01,  1.178624315419449E+01,
2462955.500000000, A.D. 2031-Mar-30 00:00:00.0000,  1.476617437369916E+08,  2.064881874709244E+07,  8.949489647912119E+06, -4.014315932455521E+00,  2.712354630538446E+01,  1.175624923493964E+01,
